make_f	model_f	make_w	model_w	class	drops	level	tempus	alp
Specialized	Ruby S-Works	Lightweight	Meilenstein	road	745500	5	3080	2930.5
Specialized	Ruby S-Works	Mavic	Comete Pro Carbon SL UST	road	887500	23	3068	2957
Specialized	Ruby S-Works	Mavic	Cosmic CXR60c	road	887500	16	3072	2955
Specialized	Ruby S-Works	Mavic	Cosmic Ultimate UST	road	887500	9	3074.5	2952.5
Specialized	Ruby S-Works	Roval	Alpinist CLX	road	880800	32	3080.5	2930.5
Specialized	Ruby S-Works	Roval	CLX64	road	915900	5	3063.5	2946.5
Specialized	Ruby S-Works	Roval	Rapide CLX	road	940800	14	3063.5	2941.5
Specialized	Ruby S-Works	Shimano	C40	road	830800	12	3081.5	2950
Specialized	Ruby S-Works	Shimano	C50	road	834200	28	3079.5	2954
Specialized	Ruby S-Works	Shimano	C60	road	837800	18	3070.5	2957.5
Specialized	Ruby S-Works	ZIPP	202	road	894700	11	3088.5	2941
Specialized	Ruby S-Works	ZIPP	404	road	894700	15	3060.5	2942.5
Specialized	Ruby S-Works	ZIPP	454	road	1029500	24	3057.5	2939.5
Specialized	Ruby S-Works	ZIPP	808	road	923100	13	3051.5	2948.5
Specialized	Ruby S-Works	ZIPP	858	road	1057900	37	3047.5	2945.5
Specialized	Ruby S-Works	ZIPP	353 NSW	road	1001100	19	3064.5	2938.5
Specialized	Ruby S-Works	ZIPP	808/Super9	road	1821200	35	3042.5	2957.5
Specialized	Ruby S-Works	ZIPP	858/Super9	road	2254300	45	3040.5	2956.5
Specialized	Ruby S-Works	Zwift	32mm Carbon	road	745500	5	3093.5	2946.5
Specialized	Ruby S-Works	Zwift	50mm Carbon	road	866200	7	3081	2947.5
Specialized	Ruby S-Works	Zwift	Buffalo Fahrrad	road	748700	40	3098.5	2953.5
Specialized	Ruby S-Works	Zwift	Classic	road	781100	5	3099.5	2954.5
Specialized	Ruby S-Works	Zwift	Safety	road	1455500	44	3094	2946
Specialized	Tarmac	Bontrager	Aeolus 5	road	170400	20	3074.5	2937
Specialized	Tarmac	CADEX	36	road	257400	26	3087	2932.5
Specialized	Tarmac	CADEX	42	road	227200	8	3077.5	2935
Specialized	Tarmac	CADEX	65	road	241400	21	3059	2934
Specialized	Tarmac	Campagnolo	Bora Ultra 35	road	248500	33	3094	2934.5
Specialized	Tarmac	Campagnolo	Bora Ultra 50	road	262700	27	3067.5	2934.5
Specialized	Tarmac	DT Swiss	ARC 1100 DICUT 62	road	184600	6	3059.5	2933.5
Specialized	Tarmac	DT Swiss	ARC 1100 DICUT DISC	road	1579800	42	3034	2952
Specialized	Tarmac	ENVE	SES 2.2	road	191700	17	3093.5	2934.5
Specialized	Tarmac	ENVE	SES 3.4	road	191700	4	3067.5	2933
Specialized	Tarmac	ENVE	SES 6.7	road	191700	25	3061.5	2941
Specialized	Tarmac	ENVE	SES 7.8	road	205900	39	3049	2937
Specialized	Tarmac	ENVE	SES 8.9	road	205900	31	3050	2945.5
Specialized	Tarmac	Giant	SLR 0	road	191800	22	3070.5	2933.5
Specialized	Tarmac	Lightweight	Meilenstein	road	0	0	3080	2925
Specialized	Tarmac	Mavic	Comete Pro Carbon SL UST	road	142000	23	3068	2951.5
Specialized	Tarmac	Mavic	Cosmic CXR60c	road	142000	16	3072	2949.5
Specialized	Tarmac	Mavic	Cosmic Ultimate UST	road	142000	9	3074.5	2947
Specialized	Tarmac	Roval	Alpinist CLX	road	135300	32	3080.5	2925
Specialized	Tarmac	Roval	CLX64	road	170400	5	3063.5	2941
Specialized	Tarmac	Roval	Rapide CLX	road	195300	14	3063.5	2936
Specialized	Tarmac	Shimano	C40	road	85300	12	3081.5	2944.5
Specialized	Tarmac	Shimano	C50	road	88700	28	3079.5	2948.5
Specialized	Tarmac	Shimano	C60	road	92300	18	3070.5	2952
Specialized	Tarmac	ZIPP	202	road	149200	11	3088.5	2935.5
Specialized	Tarmac	ZIPP	404	road	149200	15	3060.5	2937
Specialized	Tarmac	ZIPP	454	road	284000	24	3057.5	2934
Specialized	Tarmac	ZIPP	808	road	177600	13	3051.5	2943
Specialized	Tarmac	ZIPP	858	road	312400	37	3047.5	2940
Specialized	Tarmac	ZIPP	353 NSW	road	255600	19	3064.5	2933
Specialized	Tarmac	ZIPP	808/Super9	road	1075700	35	3042.5	2952
Specialized	Tarmac	ZIPP	858/Super9	road	1508800	45	3040.5	2951
Specialized	Tarmac	Zwift	32mm Carbon	road	0	0	3093.5	2941
Specialized	Tarmac	Zwift	50mm Carbon	road	120700	7	3081	2942
Specialized	Tarmac	Zwift	Buffalo Fahrrad	road	3200	40	3098.5	2948
Specialized	Tarmac	Zwift	Classic	road	35600	2	3099.5	2949
Specialized	Tarmac	Zwift	Safety	road	710000	44	3094	2940.5
Specialized	Tarmac Pro	Bontrager	Aeolus 5	road	578700	20	3074	2932
Specialized	Tarmac Pro	CADEX	36	road	665700	26	3086.5	2927.5
Specialized	Tarmac Pro	CADEX	42	road	635500	11	3077	2930
Specialized	Tarmac Pro	CADEX	65	road	649700	21	3058.5	2929
Specialized	Tarmac Pro	Campagnolo	Bora Ultra 35	road	656800	33	3093.5	2929.5
Specialized	Tarmac Pro	Campagnolo	Bora Ultra 50	road	671000	27	3067	2929.5
Specialized	Tarmac Pro	DT Swiss	ARC 1100 DICUT 62	road	592900	11	3059	2928.5
Specialized	Tarmac Pro	DT Swiss	ARC 1100 DICUT DISC	road	1988100	42	3033.5	2947
Specialized	Tarmac Pro	ENVE	SES 2.2	road	6e+05	17	3093	2929.5
Specialized	Tarmac Pro	ENVE	SES 3.4	road	6e+05	11	3067	2928
Specialized	Tarmac Pro	ENVE	SES 6.7	road	6e+05	25	3061	2936
Specialized	Tarmac Pro	ENVE	SES 7.8	road	614200	39	3048.5	2932
Specialized	Tarmac Pro	ENVE	SES 8.9	road	614200	31	3049.5	2940.5
Specialized	Tarmac Pro	Giant	SLR 0	road	600100	22	3070	2928.5
Specialized	Tarmac Pro	Lightweight	Meilenstein	road	408300	11	3079.5	2920
Specialized	Tarmac Pro	Mavic	Comete Pro Carbon SL UST	road	550300	23	3067.5	2946.5
Specialized	Tarmac Pro	Mavic	Cosmic CXR60c	road	550300	16	3071.5	2944.5
Specialized	Tarmac Pro	Mavic	Cosmic Ultimate UST	road	550300	11	3074	2942
Specialized	Tarmac Pro	Roval	Alpinist CLX	road	543600	32	3080	2920
Specialized	Tarmac Pro	Roval	CLX64	road	578700	11	3063	2936
Specialized	Tarmac Pro	Roval	Rapide CLX	road	603600	14	3063	2931
Specialized	Tarmac Pro	Shimano	C40	road	493600	12	3081	2939.5
Specialized	Tarmac Pro	Shimano	C50	road	497000	28	3079	2943.5
Specialized	Tarmac Pro	Shimano	C60	road	500600	18	3070	2947
Specialized	Tarmac Pro	ZIPP	202	road	557500	11	3088	2930.5
Specialized	Tarmac Pro	ZIPP	404	road	557500	15	3060	2932
Specialized	Tarmac Pro	ZIPP	454	road	692300	24	3057	2929
Specialized	Tarmac Pro	ZIPP	808	road	585900	13	3051	2938
Specialized	Tarmac Pro	ZIPP	858	road	720700	37	3047	2935
Specialized	Tarmac Pro	ZIPP	353 NSW	road	663900	19	3064	2928
Specialized	Tarmac Pro	ZIPP	808/Super9	road	1484000	35	3042	2947
Specialized	Tarmac Pro	ZIPP	858/Super9	road	1917100	45	3040	2946
Specialized	Tarmac Pro	Zwift	32mm Carbon	road	408300	11	3093	2936
Specialized	Tarmac Pro	Zwift	50mm Carbon	road	529000	11	3080.5	2937
Specialized	Tarmac Pro	Zwift	Buffalo Fahrrad	road	411500	40	3098	2943
Specialized	Tarmac Pro	Zwift	Classic	road	443900	11	3099	2944
Specialized	Tarmac Pro	Zwift	Safety	road	1118300	44	3093.5	2935.5
Specialized	Tarmac SL7	Bontrager	Aeolus 5	road	844900	20	3071	2954
Specialized	Tarmac SL7	CADEX	36	road	931900	26	3083.5	2949.5
Specialized	Tarmac SL7	CADEX	42	road	901700	8	3074	2952
Specialized	Tarmac SL7	CADEX	65	road	915900	21	3055.5	2951
Specialized	Tarmac SL7	Campagnolo	Bora Ultra 35	road	923000	33	3090.5	2951.5
Specialized	Tarmac SL7	Campagnolo	Bora Ultra 50	road	937200	27	3064	2951.5
Specialized	Tarmac SL7	DT Swiss	ARC 1100 DICUT 62	road	859100	6	3056	2950.5
Specialized	Tarmac SL7	DT Swiss	ARC 1100 DICUT DISC	road	2254300	42	3030.5	2969
Specialized	Tarmac SL7	ENVE	SES 2.2	road	866200	17	3090	2951.5
Specialized	Tarmac SL7	ENVE	SES 3.4	road	866200	5	3064	2950
Specialized	Tarmac SL7	ENVE	SES 6.7	road	866200	25	3058	2958
Specialized	Tarmac SL7	ENVE	SES 7.8	road	880400	39	3045.5	2954
Specialized	Tarmac SL7	ENVE	SES 8.9	road	880400	31	3046.5	2962.5
Specialized	Tarmac SL7	Giant	SLR 0	road	866300	22	3067	2950.5
Specialized	Tarmac SL7	Lightweight	Meilenstein	road	674500	5	3076.5	2942
Specialized	Tarmac SL7	Mavic	Comete Pro Carbon SL UST	road	816500	23	3064.5	2968.5
Specialized	Tarmac SL7	Mavic	Cosmic CXR60c	road	816500	16	3068.5	2966.5
Specialized	Tarmac SL7	Mavic	Cosmic Ultimate UST	road	816500	9	3071	2964
Specialized	Tarmac SL7	Roval	Alpinist CLX	road	809800	32	3077	2942
Specialized	Tarmac SL7	Roval	CLX64	road	844900	5	3060	2958
Specialized	Tarmac SL7	Roval	Rapide CLX	road	869800	14	3060	2953
Specialized	Tarmac SL7	Shimano	C40	road	759800	12	3078	2961.5
Specialized	Tarmac SL7	Shimano	C50	road	763200	28	3076	2965.5
Specialized	Tarmac SL7	Shimano	C60	road	766800	18	3067	2969
Specialized	Tarmac SL7	ZIPP	202	road	823700	11	3085	2952.5
Specialized	Tarmac SL7	ZIPP	404	road	823700	15	3057	2954
Specialized	Tarmac SL7	ZIPP	454	road	958500	24	3054	2951
Specialized	Tarmac SL7	ZIPP	808	road	852100	13	3048	2960
Specialized	Tarmac SL7	ZIPP	858	road	986900	37	3044	2957
Specialized	Tarmac SL7	ZIPP	353 NSW	road	930100	19	3061	2950
Specialized	Tarmac SL7	ZIPP	808/Super9	road	1750200	35	3039	2969
Specialized	Tarmac SL7	ZIPP	858/Super9	road	2183300	45	3037	2968
Specialized	Tarmac SL7	Zwift	32mm Carbon	road	674500	5	3090	2958
Specialized	Tarmac SL7	Zwift	50mm Carbon	road	795200	7	3077.5	2959
Specialized	Tarmac SL7	Zwift	Buffalo Fahrrad	road	677700	40	3095	2965
Specialized	Tarmac SL7	Zwift	Classic	road	710100	5	3096	2966
Specialized	Tarmac SL7	Zwift	Safety	road	1384500	44	3090.5	2957.5
Specialized	Venge	Bontrager	Aeolus 5	road	631900	20	3061	2959
Specialized	Venge	CADEX	36	road	718900	26	3073.5	2954.5
Specialized	Venge	CADEX	42	road	688700	18	3064	2957
Specialized	Venge	CADEX	65	road	702900	21	3045.5	2956
Specialized	Venge	Campagnolo	Bora Ultra 35	road	710000	33	3080.5	2956.5
Specialized	Venge	Campagnolo	Bora Ultra 50	road	724200	27	3054	2956.5
Specialized	Venge	DT Swiss	ARC 1100 DICUT 62	road	646100	18	3046	2955.5
Specialized	Venge	DT Swiss	ARC 1100 DICUT DISC	road	2041300	42	3020.5	2974
Specialized	Venge	ENVE	SES 2.2	road	653200	18	3080	2956.5
Specialized	Venge	ENVE	SES 3.4	road	653200	18	3054	2955
Specialized	Venge	ENVE	SES 6.7	road	653200	25	3048	2963
Specialized	Venge	ENVE	SES 7.8	road	667400	39	3035.5	2959
Specialized	Venge	ENVE	SES 8.9	road	667400	31	3036.5	2967.5
Specialized	Venge	Giant	SLR 0	road	653300	22	3057	2955.5
Specialized	Venge	Lightweight	Meilenstein	road	461500	18	3066.5	2947
Specialized	Venge	Mavic	Comete Pro Carbon SL UST	road	603500	23	3054.5	2973.5
Specialized	Venge	Mavic	Cosmic CXR60c	road	603500	18	3058.5	2971.5
Specialized	Venge	Mavic	Cosmic Ultimate UST	road	603500	18	3061	2969
Specialized	Venge	Roval	Alpinist CLX	road	596800	32	3067	2947
Specialized	Venge	Roval	CLX64	road	631900	18	3050	2963
Specialized	Venge	Roval	Rapide CLX	road	656800	18	3050	2958
Specialized	Venge	Shimano	C40	road	546800	18	3068	2966.5
Specialized	Venge	Shimano	C50	road	550200	28	3066	2970.5
Specialized	Venge	Shimano	C60	road	553800	18	3057	2974
Specialized	Venge	ZIPP	202	road	610700	18	3075	2957.5
Specialized	Venge	ZIPP	404	road	610700	18	3047	2959
Specialized	Venge	ZIPP	454	road	745500	24	3044	2956
Specialized	Venge	ZIPP	808	road	639100	18	3038	2965
Specialized	Venge	ZIPP	858	road	773900	37	3034	2962
Specialized	Venge	ZIPP	353 NSW	road	717100	19	3051	2955
Specialized	Venge	ZIPP	808/Super9	road	1537200	35	3029	2974
Specialized	Venge	ZIPP	858/Super9	road	1970300	45	3027	2973
Specialized	Venge	Zwift	32mm Carbon	road	461500	18	3080	2963
Specialized	Venge	Zwift	50mm Carbon	road	582200	18	3067.5	2964
Specialized	Venge	Zwift	Buffalo Fahrrad	road	464700	40	3085	2970
Specialized	Venge	Zwift	Classic	road	497100	18	3086	2971
Specialized	Venge	Zwift	Safety	road	1171500	44	3080.5	2962.5
Specialized	Venge S-Works	Bontrager	Aeolus 5	road	969200	33	3058	2942
Specialized	Venge S-Works	CADEX	36	road	1056200	33	3070.5	2937.5
Specialized	Venge S-Works	CADEX	42	road	1026000	33	3061	2940
Specialized	Venge S-Works	CADEX	65	road	1040200	33	3042.5	2939
Specialized	Venge S-Works	Campagnolo	Bora Ultra 35	road	1047300	33	3077.5	2939.5
Specialized	Venge S-Works	Campagnolo	Bora Ultra 50	road	1061500	33	3051	2939.5
Specialized	Venge S-Works	DT Swiss	ARC 1100 DICUT 62	road	983400	33	3043	2938.5
Specialized	Venge S-Works	DT Swiss	ARC 1100 DICUT DISC	road	2378600	42	3017.5	2957
Specialized	Venge S-Works	ENVE	SES 2.2	road	990500	33	3077	2939.5
Specialized	Venge S-Works	ENVE	SES 3.4	road	990500	33	3051	2938
Specialized	Venge S-Works	ENVE	SES 6.7	road	990500	33	3045	2946
Specialized	Venge S-Works	ENVE	SES 7.8	road	1004700	39	3032.5	2942
Specialized	Venge S-Works	ENVE	SES 8.9	road	1004700	33	3033.5	2950.5
Specialized	Venge S-Works	Giant	SLR 0	road	990600	33	3054	2938.5
Specialized	Venge S-Works	Lightweight	Meilenstein	road	798800	33	3063.5	2930
Specialized	Venge S-Works	Mavic	Comete Pro Carbon SL UST	road	940800	33	3051.5	2956.5
Specialized	Venge S-Works	Mavic	Cosmic CXR60c	road	940800	33	3055.5	2954.5
Specialized	Venge S-Works	Mavic	Cosmic Ultimate UST	road	940800	33	3058	2952
Specialized	Venge S-Works	Roval	Alpinist CLX	road	934100	33	3064	2930
Specialized	Venge S-Works	Roval	CLX64	road	969200	33	3047	2946
Specialized	Venge S-Works	Roval	Rapide CLX	road	994100	33	3047	2941
Specialized	Venge S-Works	Shimano	C40	road	884100	33	3065	2949.5
Specialized	Venge S-Works	Shimano	C50	road	887500	33	3063	2953.5
Specialized	Venge S-Works	Shimano	C60	road	891100	33	3054	2957
Specialized	Venge S-Works	ZIPP	202	road	948000	33	3072	2940.5
Specialized	Venge S-Works	ZIPP	404	road	948000	33	3044	2942
Specialized	Venge S-Works	ZIPP	454	road	1082800	33	3041	2939
Specialized	Venge S-Works	ZIPP	808	road	976400	33	3035	2948
Specialized	Venge S-Works	ZIPP	858	road	1111200	37	3031	2945
Specialized	Venge S-Works	ZIPP	353 NSW	road	1054400	33	3048	2938
Specialized	Venge S-Works	ZIPP	808/Super9	road	1874500	35	3026	2957
Specialized	Venge S-Works	ZIPP	858/Super9	road	2307600	45	3024	2956
Specialized	Venge S-Works	Zwift	32mm Carbon	road	798800	33	3077	2946
Specialized	Venge S-Works	Zwift	50mm Carbon	road	919500	33	3064.5	2947
Specialized	Venge S-Works	Zwift	Buffalo Fahrrad	road	802000	40	3082	2953
Specialized	Venge S-Works	Zwift	Classic	road	834400	33	3083	2954
Specialized	Venge S-Works	Zwift	Safety	road	1508800	44	3077.5	2945.5
Trek	Emonda	Bontrager	Aeolus 5	road	170400	20	3074.5	2934
Trek	Emonda	CADEX	36	road	257400	26	3087	2929.5
Trek	Emonda	CADEX	42	road	227200	8	3077.5	2932
Trek	Emonda	CADEX	65	road	241400	21	3059	2931
Trek	Emonda	Campagnolo	Bora Ultra 35	road	248500	33	3094	2931.5
Trek	Emonda	Campagnolo	Bora Ultra 50	road	262700	27	3067.5	2931.5
Trek	Emonda	DT Swiss	ARC 1100 DICUT 62	road	184600	6	3059.5	2930.5
Trek	Emonda	DT Swiss	ARC 1100 DICUT DISC	road	1579800	42	3034	2949
Trek	Emonda	ENVE	SES 2.2	road	191700	17	3093.5	2931.5
Trek	Emonda	ENVE	SES 3.4	road	191700	4	3067.5	2930
Trek	Emonda	ENVE	SES 6.7	road	191700	25	3061.5	2938
Trek	Emonda	ENVE	SES 7.8	road	205900	39	3049	2934
Trek	Emonda	ENVE	SES 8.9	road	205900	31	3050	2942.5
Trek	Emonda	Giant	SLR 0	road	191800	22	3070.5	2930.5
Trek	Emonda	Lightweight	Meilenstein	road	0	0	3080	2922
Trek	Emonda	Mavic	Comete Pro Carbon SL UST	road	142000	23	3068	2948.5
Trek	Emonda	Mavic	Cosmic CXR60c	road	142000	16	3072	2946.5
Trek	Emonda	Mavic	Cosmic Ultimate UST	road	142000	9	3074.5	2944
Trek	Emonda	Roval	Alpinist CLX	road	135300	32	3080.5	2922
Trek	Emonda	Roval	CLX64	road	170400	5	3063.5	2938
Trek	Emonda	Roval	Rapide CLX	road	195300	14	3063.5	2933
Trek	Emonda	Shimano	C40	road	85300	12	3081.5	2941.5
Trek	Emonda	Shimano	C50	road	88700	28	3079.5	2945.5
Trek	Emonda	Shimano	C60	road	92300	18	3070.5	2949
Trek	Emonda	ZIPP	202	road	149200	11	3088.5	2932.5
Trek	Emonda	ZIPP	404	road	149200	15	3060.5	2934
Trek	Emonda	ZIPP	454	road	284000	24	3057.5	2931
Trek	Emonda	ZIPP	808	road	177600	13	3051.5	2940
Trek	Emonda	ZIPP	858	road	312400	37	3047.5	2937
Trek	Emonda	ZIPP	353 NSW	road	255600	19	3064.5	2930
Trek	Emonda	ZIPP	808/Super9	road	1075700	35	3042.5	2949
Trek	Emonda	ZIPP	858/Super9	road	1508800	45	3040.5	2948
Trek	Emonda	Zwift	32mm Carbon	road	0	0	3093.5	2938
Trek	Emonda	Zwift	50mm Carbon	road	120700	7	3081	2939
Trek	Emonda	Zwift	Buffalo Fahrrad	road	3200	40	3098.5	2945
Trek	Emonda	Zwift	Classic	road	35600	2	3099.5	2946
Trek	Emonda	Zwift	Safety	road	710000	44	3094	2937.5
Trek	Emonda SL	Bontrager	Aeolus 5	road	312400	26	3075	2939
Trek	Emonda SL	CADEX	36	road	399400	26	3087.5	2934.5
Trek	Emonda SL	CADEX	42	road	369200	26	3078	2937
Trek	Emonda SL	CADEX	65	road	383400	26	3059.5	2936
Trek	Emonda SL	Campagnolo	Bora Ultra 35	road	390500	33	3094.5	2936.5
Trek	Emonda SL	Campagnolo	Bora Ultra 50	road	404700	27	3068	2936.5
Trek	Emonda SL	DT Swiss	ARC 1100 DICUT 62	road	326600	26	3060	2935.5
Trek	Emonda SL	DT Swiss	ARC 1100 DICUT DISC	road	1721800	42	3034.5	2954
Trek	Emonda SL	ENVE	SES 2.2	road	333700	26	3094	2936.5
Trek	Emonda SL	ENVE	SES 3.4	road	333700	26	3068	2935
Trek	Emonda SL	ENVE	SES 6.7	road	333700	26	3062	2943
Trek	Emonda SL	ENVE	SES 7.8	road	347900	39	3049.5	2939
Trek	Emonda SL	ENVE	SES 8.9	road	347900	31	3050.5	2947.5
Trek	Emonda SL	Giant	SLR 0	road	333800	26	3071	2935.5
Trek	Emonda SL	Lightweight	Meilenstein	road	142000	26	3080.5	2927
Trek	Emonda SL	Mavic	Comete Pro Carbon SL UST	road	284000	26	3068.5	2953.5
Trek	Emonda SL	Mavic	Cosmic CXR60c	road	284000	26	3072.5	2951.5
Trek	Emonda SL	Mavic	Cosmic Ultimate UST	road	284000	26	3075	2949
Trek	Emonda SL	Roval	Alpinist CLX	road	277300	32	3081	2927
Trek	Emonda SL	Roval	CLX64	road	312400	26	3064	2943
Trek	Emonda SL	Roval	Rapide CLX	road	337300	26	3064	2938
Trek	Emonda SL	Shimano	C40	road	227300	26	3082	2946.5
Trek	Emonda SL	Shimano	C50	road	230700	28	3080	2950.5
Trek	Emonda SL	Shimano	C60	road	234300	26	3071	2954
Trek	Emonda SL	ZIPP	202	road	291200	26	3089	2937.5
Trek	Emonda SL	ZIPP	404	road	291200	26	3061	2939
Trek	Emonda SL	ZIPP	454	road	426000	26	3058	2936
Trek	Emonda SL	ZIPP	808	road	319600	26	3052	2945
Trek	Emonda SL	ZIPP	858	road	454400	37	3048	2942
Trek	Emonda SL	ZIPP	353 NSW	road	397600	26	3065	2935
Trek	Emonda SL	ZIPP	808/Super9	road	1217700	35	3043	2954
Trek	Emonda SL	ZIPP	858/Super9	road	1650800	45	3041	2953
Trek	Emonda SL	Zwift	32mm Carbon	road	142000	26	3094	2943
Trek	Emonda SL	Zwift	50mm Carbon	road	262700	26	3081.5	2944
Trek	Emonda SL	Zwift	Buffalo Fahrrad	road	145200	40	3099	2950
Trek	Emonda SL	Zwift	Classic	road	177600	26	3100	2951
Trek	Emonda SL	Zwift	Safety	road	852000	44	3094.5	2942.5
Trek	Madone	Bontrager	Aeolus 5	road	1057900	20	3060	2948
Trek	Madone	CADEX	36	road	1144900	26	3072.5	2943.5
Trek	Madone	CADEX	42	road	1114700	20	3063	2946
Trek	Madone	CADEX	65	road	1128900	21	3044.5	2945
Trek	Madone	Campagnolo	Bora Ultra 35	road	1136000	33	3079.5	2945.5
Trek	Madone	Campagnolo	Bora Ultra 50	road	1150200	27	3053	2945.5
Trek	Madone	DT Swiss	ARC 1100 DICUT 62	road	1072100	20	3045	2944.5
Trek	Madone	DT Swiss	ARC 1100 DICUT DISC	road	2467300	42	3019.5	2963
Trek	Madone	ENVE	SES 2.2	road	1079200	20	3079	2945.5
Trek	Madone	ENVE	SES 3.4	road	1079200	20	3053	2944
Trek	Madone	ENVE	SES 6.7	road	1079200	25	3047	2952
Trek	Madone	ENVE	SES 7.8	road	1093400	39	3034.5	2948
Trek	Madone	ENVE	SES 8.9	road	1093400	31	3035.5	2956.5
Trek	Madone	Giant	SLR 0	road	1079300	22	3056	2944.5
Trek	Madone	Lightweight	Meilenstein	road	887500	20	3065.5	2936
Trek	Madone	Mavic	Comete Pro Carbon SL UST	road	1029500	23	3053.5	2962.5
Trek	Madone	Mavic	Cosmic CXR60c	road	1029500	20	3057.5	2960.5
Trek	Madone	Mavic	Cosmic Ultimate UST	road	1029500	20	3060	2958
Trek	Madone	Roval	Alpinist CLX	road	1022800	32	3066	2936
Trek	Madone	Roval	CLX64	road	1057900	20	3049	2952
Trek	Madone	Roval	Rapide CLX	road	1082800	20	3049	2947
Trek	Madone	Shimano	C40	road	972800	20	3067	2955.5
Trek	Madone	Shimano	C50	road	976200	28	3065	2959.5
Trek	Madone	Shimano	C60	road	979800	20	3056	2963
Trek	Madone	ZIPP	202	road	1036700	20	3074	2946.5
Trek	Madone	ZIPP	404	road	1036700	20	3046	2948
Trek	Madone	ZIPP	454	road	1171500	24	3043	2945
Trek	Madone	ZIPP	808	road	1065100	20	3037	2954
Trek	Madone	ZIPP	858	road	1199900	37	3033	2951
Trek	Madone	ZIPP	353 NSW	road	1143100	20	3050	2944
Trek	Madone	ZIPP	808/Super9	road	1963200	35	3028	2963
Trek	Madone	ZIPP	858/Super9	road	2396300	45	3026	2962
Trek	Madone	Zwift	32mm Carbon	road	887500	20	3079	2952
Trek	Madone	Zwift	50mm Carbon	road	1008200	20	3066.5	2953
Trek	Madone	Zwift	Buffalo Fahrrad	road	890700	40	3084	2959
Trek	Madone	Zwift	Classic	road	923100	20	3085	2960
Trek	Madone	Zwift	Safety	road	1597500	44	3079.5	2951.5
Uranium	Nuclear	Bontrager	Aeolus 5	road	354900	20	3058	2945
Uranium	Nuclear	CADEX	36	road	441900	26	3070.5	2940.5
Uranium	Nuclear	CADEX	42	road	411700	19	3061	2943
Uranium	Nuclear	CADEX	65	road	425900	21	3042.5	2942
Uranium	Nuclear	Campagnolo	Bora Ultra 35	road	433000	33	3077.5	2942.5
Uranium	Nuclear	Campagnolo	Bora Ultra 50	road	447200	27	3051	2942.5
Uranium	Nuclear	DT Swiss	ARC 1100 DICUT 62	road	369100	19	3043	2941.5
Uranium	Nuclear	DT Swiss	ARC 1100 DICUT DISC	road	1764300	42	3017.5	2960
Uranium	Nuclear	ENVE	SES 2.2	road	376200	19	3077	2942.5
Uranium	Nuclear	ENVE	SES 3.4	road	376200	19	3051	2941
Uranium	Nuclear	ENVE	SES 6.7	road	376200	25	3045	2949
Uranium	Nuclear	ENVE	SES 7.8	road	390400	39	3032.5	2945
Uranium	Nuclear	ENVE	SES 8.9	road	390400	31	3033.5	2953.5
Uranium	Nuclear	Giant	SLR 0	road	376300	22	3054	2941.5
Uranium	Nuclear	Lightweight	Meilenstein	road	184500	19	3063.5	2933
Uranium	Nuclear	Mavic	Comete Pro Carbon SL UST	road	326500	23	3051.5	2959.5
Uranium	Nuclear	Mavic	Cosmic CXR60c	road	326500	19	3055.5	2957.5
Uranium	Nuclear	Mavic	Cosmic Ultimate UST	road	326500	19	3058	2955
Uranium	Nuclear	Roval	Alpinist CLX	road	319800	32	3064	2933
Uranium	Nuclear	Roval	CLX64	road	354900	19	3047	2949
Uranium	Nuclear	Roval	Rapide CLX	road	379800	19	3047	2944
Uranium	Nuclear	Shimano	C40	road	269800	19	3065	2952.5
Uranium	Nuclear	Shimano	C50	road	273200	28	3063	2956.5
Uranium	Nuclear	Shimano	C60	road	276800	19	3054	2960
Uranium	Nuclear	ZIPP	202	road	333700	19	3072	2943.5
Uranium	Nuclear	ZIPP	404	road	333700	19	3044	2945
Uranium	Nuclear	ZIPP	454	road	468500	24	3041	2942
Uranium	Nuclear	ZIPP	808	road	362100	19	3035	2951
Uranium	Nuclear	ZIPP	858	road	496900	37	3031	2948
Uranium	Nuclear	ZIPP	353 NSW	road	440100	19	3048	2941
Uranium	Nuclear	ZIPP	808/Super9	road	1260200	35	3026	2960
Uranium	Nuclear	ZIPP	858/Super9	road	1693300	45	3024	2959
Uranium	Nuclear	Zwift	32mm Carbon	road	184500	19	3077	2949
Uranium	Nuclear	Zwift	50mm Carbon	road	305200	19	3064.5	2950
Uranium	Nuclear	Zwift	Buffalo Fahrrad	road	187700	40	3082	2956
Uranium	Nuclear	Zwift	Classic	road	220100	19	3083	2957
Uranium	Nuclear	Zwift	Safety	road	894500	44	3077.5	2948.5
Van Rysel	EDR CF	Bontrager	Aeolus 5	road	497000	20	3075.5	2956
Van Rysel	EDR CF	CADEX	36	road	584000	26	3088	2951.5
